大手企業,（紹介予定）雇用形態備考,1日7時間以下勤務OK,期間・時間　勤務時間,派遣形態,正社員登用あり,残業月20時間未満,勤務地　備考,仕事の仕方,未経験OK
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,福岡県北九州市八幡西区,1,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市北区,3,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,千葉県市川市,1,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,埼玉県朝霞市,1,1
1,,1,10:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市北区,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市西区,1,1
0,,0,9:00〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,茨城県つくば市,5,1
0,,0,9:00〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,茨城県つくば市,5,1
0,,0,9:30〜18:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,大阪府大阪市淀川区,3,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,広島県広島市西区,2,1
1,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市北区,5,1
1,,0,9:15〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市戸塚区,3,1
0,,0,8:30〜17:00　<BR>※休憩は４５分です。,0,0,0,和歌山県和歌山市,1,1
0,,0,8:30〜17:00　<BR>※休憩は４５分です。,0,0,0,和歌山県和歌山市,1,1
1,,0,8:30〜17:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,山口県周南市,3,1
0,,0,8:30〜17:30　<BR>※残業は月５〜１５時間と少なめです。<BR>※休憩は６０分です。,0,0,1,埼玉県さいたま市南区,5,1
0,正社員,0,8:30〜17:00　<BR>※休憩は６０分です。,1,1,0,長野県塩尻市,1,1
0,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,山梨県甲府市,1,1
0,,0,8:45〜17:20　<BR>※休憩は５０分です。,0,0,0,兵庫県神戸市中央区,3,1
0,,0,8:45〜17:20　<BR>※休憩は５０分です。,0,0,0,兵庫県神戸市中央区,3,1
0,,0,8:50〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,千葉県千葉市中央区,1,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,奈良県奈良市,4,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県海部郡飛島村,3,1
0,正社員,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,兵庫県神戸市長田区,3,1
0,,0,9:00〜17:30　<BR>※残業は月１０〜２０時間程度と少なめです。<BR>※休憩６０分です。,0,0,1,大阪府大阪市北区,3,1
0,,0,9:00〜17:30　<BR>※残業は月１０〜２０時間程度と少なめです。<BR>※休憩６０分です。,0,0,1,大阪府大阪市北区,3,1
0,,0,9:00〜17:15　<BR>※残業は月１０〜２０時間程度と少なめです。<BR>※休憩は６０分です,0,0,1,神奈川県川崎市川崎区,1,1
1,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,愛知県稲沢市,1,1
0,,0,9:00〜17:30　<BR>※残業は月１０〜１３時間程度と少なめ。<BR>※休憩は４５分です。,0,0,1,大阪府大阪市中央区,3,1
1,,0,8:30〜17:15　<BR>※休憩は６０分です。<BR>※９：００〜１７：１５勤務もあります。,0,0,0,大阪府高石市,1,1
1,,0,8:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県高座郡寒川町,1,1
0,,0,8:15〜16:45　<BR>※休憩は４５分です。,0,0,0,愛知県豊橋市,4,1
0,,0,8:30〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市福島区,2,1
1,,0,8:40〜17:20　<BR>※残業はほとんどありません。<BR>※繁忙期あり。<BR>※休憩は５０分。,0,0,0,愛知県名古屋市中村区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,大阪府大阪市中央区,1,1
0,,1,15:00〜20:00　<BR>※残業はほとんどありません。<BR>※休憩は有りません。,0,0,0,埼玉県久喜市,1,1
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,神奈川県横浜市西区,1,1
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,9:00〜17:20　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,大阪府大阪市北区,2,1
0,,0,9:00〜17:20　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,大阪府大阪市北区,2,1
0,,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県川崎市川崎区,4,1
0,,1,8:30〜16:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,群馬県前橋市,4,1
1,,0,9:00〜17:30　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,大阪府大阪市福島区,5,1
0,,0,8:45〜17:25　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県一宮市,5,1
0,,0,9:00〜17:30　<BR>※休憩６０分。<BR>※１０：００〜１７：３０の勤務も相談可能。,0,0,0,埼玉県戸田市,3,1
1,,0,9:00〜17:30　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,埼玉県さいたま市中央区,5,1
0,正社員,0,8:30〜18:00　<BR>※休憩は６０分です。,1,1,0,京都府向日市,5,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※繁忙時期有<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※繁忙時期有<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,奈良県生駒市,4,1
0,,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市中区,2,1
0,,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市中区,2,1
0,,1,9:00〜17:00　<BR>※休憩６０分。１１：００〜１９：００の勤務もあります。,0,0,0,神奈川県横浜市神奈川区,5,1
0,,1,9:00〜17:00　<BR>※休憩６０分。１１：００〜１９：００の勤務もあります。,0,0,0,神奈川県横浜市神奈川区,5,1
1,,0,9:00〜17:30　<BR>※休憩は５０分です。<BR>※１６時終業の時短勤務もご相談可能です。,0,0,0,大阪府大阪市中央区,5,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県名古屋市中区,1,1
0,,1,10:00〜16:00　<BR>※休憩は４５分です。<BR>※９：３０〜１５：３０も相談可能。,0,0,0,福岡県福岡市博多区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,兵庫県神戸市兵庫区,5,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,福岡県福岡市博多区,1,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,福岡県福岡市博多区,1,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市港北区,3,1
1,,1,10:00〜16:45　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,愛知県名古屋市熱田区,3,1
0,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,三重県鈴鹿市,1,1
0,正社員,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,岡山県岡山市北区,1,1
0,正社員,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,岡山県岡山市北区,1,1
0,,0,9:00〜17:40　<BR>※残業はほとんどありません。<BR>※休憩は５５分です。,0,0,0,愛知県名古屋市中区,1,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市鶴見区,3,1
0,正社員,0,9:00〜17:45　<BR>※残業は月１５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,愛知県名古屋市南区,4,1
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,大阪府大阪市西区,5,1
1,,0,8:45〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,群馬県邑楽郡明和町,5,1
1,,1,8:55〜16:55　<BR>※休憩６０分。１３：００〜２１：００の勤務もあります。,0,0,0,神奈川県横浜市中区,5,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,兵庫県神戸市西区,2,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※繁忙時期有<BR>※休憩は６０分です。,0,0,0,神奈川県川崎市川崎区,5,1
1,,1,10:00〜17:00　<BR>※休憩は６０分です。<BR>※９〜１６時勤務も選べます。,0,0,0,大阪府大阪市中央区,5,1
0,,0,9:00〜18:00　<BR>※休憩６０分。土日祝は９：３０〜１８：３０の勤務です。,0,0,0,神奈川県川崎市幸区,3,1
1,,1,9:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県川崎市川崎区,5,1
1,,1,9:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県川崎市川崎区,5,1
1,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県名古屋市中区,5,1
1,,0,9:00〜17:20　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府八尾市,5,1
1,,0,8:45〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県名古屋市西区,2,1
1,正社員,0,8:00〜17:00　<BR>※残業は月１０〜１５時間程度と少なめです。<BR>※休憩６０分です。,1,1,1,大阪府堺市堺区,1,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。繁忙時期有<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,5,1
0,,0,9:30〜18:00　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,大阪府大阪市中央区,3,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は４５分です。,0,0,0,神奈川県小田原市,1,1
0,,0,9:30〜18:00　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,埼玉県さいたま市大宮区,5,1
0,,0,9:30〜18:00　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,埼玉県さいたま市大宮区,5,1
0,,1,9:00〜17:00　<BR>※休憩は６０分です。<BR>※９時〜１６時の勤務もご相談可能です。,0,0,0,茨城県神栖市,3,1
0,,0,8:40〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は５０分です。,0,0,0,愛知県名古屋市中川区,3,1
0,,0,8:40〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は５０分です。,0,0,0,愛知県名古屋市中川区,3,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市中央区,1,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,京都府京都市下京区,1,0
0,,1,9:00〜17:00　<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市中区,4,1
0,,1,9:00〜17:00　<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市中区,4,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市西区,1,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,福岡県福岡市南区,5,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,福岡県福岡市南区,5,1
1,,0,9:00〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は７０分です。,0,0,1,神奈川県横浜市西区,5,1
0,,0,8:50〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は７０分です。,0,0,1,大阪府大阪市北区,1,1
1,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,栃木県宇都宮市,2,1
0,,0,8:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,新潟県新潟市西蒲区,1,1
0,,0,8:45〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県名古屋市中区,5,1
0,,0,8:45〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,愛知県名古屋市中区,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,埼玉県さいたま市中央区,5,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,大阪府大阪市天王寺区,1,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,神奈川県横浜市磯子区,5,1
0,,1,9:00〜15:00　<BR>※残業はほとんどありません。<BR>※休憩は計５５分です。,0,0,0,神奈川県平塚市,3,1
0,,0,9:00〜17:30　<BR>※休憩は４５分です。,0,0,0,埼玉県八潮市,3,1
1,,0,8:30〜17:30　<BR>※残業は月１５〜２０時間程度と少なめです。<BR>※休憩は６０分です,0,0,1,神奈川県横浜市西区,1,1
0,正社員,0,8:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,大阪府東大阪市,5,1
0,正社員,0,8:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,大阪府東大阪市,5,1
1,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,京都府京都市右京区,1,1
0,契約社員,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,愛知県名古屋市中区,2,1
